TicketNum;Status;Time;GroupName;Owner
5078917;Open;07/01/2010 00:00;GRP01;RES01
5078917;Notification;07/01/2010 05:18;GRP01;RES11
5078917;Assigned;07/01/2010 05:21;GRP01;RES21
5078917;Analysis;07/01/2010 05:21;GRP01;RES21
5078917;Assigned;07/01/2010 16:37;GRP01;RES31
5078917;Pending;07/01/2010 16:37;GRP01;RES31
5078917;Assigned;07/06/2010 16:40;GRP01;RES31
5078917;Reassigned;07/06/2010 16:40;GRP01;RES31
5078917;Reassigned;07/06/2010 16:40;GRP01;RES31
5078917;Notification;07/06/2010 16:42;GRP01;RES31
5078917;Assigned;07/06/2010 16:54;GRP01;RES31
5078917;Analysis;07/06/2010 16:54;GRP01;RES31
5078917;Reassigned;07/06/2010 17:54;GRP01;RES31
5078917;Closed;07/06/2010 18:00;GRP01;RES31
5078921;Open;07/01/2010 00:01;GRP11;RES41
5078921;Notification;07/01/2010 00:02;GRP11;RES51
5078921;Analysis;07/01/2010 00:02;GRP11;RES51
5078921;Closed;07/01/2010 00:25;GRP11;RES51
5078922;Open;07/01/2010 00:01;GRP11;RES41
5078922;Notification;07/01/2010 00:02;GRP11;RES51
5078922;Analysis;07/01/2010 00:02;GRP11;RES51
5078922;Closed;07/01/2010 09:42;GRP11;RES51
5078971;Open;07/01/2010 01:09;GRP21;RES61
5078971;Assigned;07/01/2010 01:10;GRP21;RES11
5078971;Analysis;07/01/2010 01:10;GRP21;RES11
5078971;Alert;07/01/2010 01:30;GRP21;RES11
5078971;Alert;07/01/2010 01:51;GRP21;RES11
5078971;Alert;07/01/2010 02:12;GRP21;RES11
5078971;Alert;07/01/2010 03:10;GRP21;RES11
5078971;Notification;07/01/2010 04:55;GRP21;RES11
5078971;Assigned;07/01/2010 04:56;GRP21;RES21
5078971;Analysis;07/01/2010 04:56;GRP21;RES21
5078971;Reassigned;07/01/2010 12:27;GRP21;RES21
5078971;Closed;07/01/2010 17:45;GRP21;RES61
5078971;Closed;07/07/2010 22:30;GRP21;RES71
5078971;Closed;07/14/10 14:41;GRP21;RES21
5078978;Open;07/01/2010 01:19;GRP21;RES61
5078978;Alert;07/01/2010 01:40;GRP21;RES81
5078978;Alert;07/01/2010 02:00;GRP21;RES81
5078978;Alert;07/01/2010 02:21;GRP21;RES81
5078978;Alert;07/01/2010 03:21;GRP21;RES81
5078978;Notification;07/01/2010 04:54;GRP21;RES11
5078978;Assigned;07/01/2010 04:55;GRP21;RES21
5078978;Analysis;07/01/2010 04:55;GRP21;RES21
5078978;Reassigned;07/01/2010 12:10;GRP21;RES21
5078978;Closed;07/01/2010 17:46;GRP21;RES61
